zaxis,yaxis,H,B,C,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Mn,Fe,Ni,Cu,Zn,As,Se,Ag,Sb,Ba,Pb,Bi,U,REE
H,H,3267,195,339,3243,147,654,478,829,1036,530,538,212,291,930,148,182,414,665,64,360,212,398,28,3,32,136,233,42,272,198
H,B,195,195,13,194,10,51,56,53,75,3,8,24,9,90,4,3,15,18,0,4,0,2,0,0,0,4,5,0,0,7
H,C,339,13,339,325,12,67,55,50,46,17,30,19,11,100,2,6,17,22,12,36,16,4,0,0,0,14,29,0,41,60
H,O,3243,194,325,3243,144,654,478,829,1034,530,538,206,291,930,148,181,414,665,63,359,212,398,28,3,32,136,232,41,272,198
H,F,147,10,12,144,147,57,23,82,62,32,24,8,15,62,20,2,16,17,0,6,1,3,0,0,0,16,6,0,8,18
H,Na,654,51,67,654,57,654,109,188,361,90,103,38,83,190,83,28,83,128,2,16,11,37,2,0,4,44,3,1,33,41
H,Mg,478,56,55,478,23,109,478,151,166,86,61,28,50,132,12,24,44,78,2,16,16,40,1,0,2,11,7,1,24,16
H,Al,829,53,50,829,82,188,151,829,410,171,136,33,82,273,10,31,74,138,6,39,23,43,4,0,5,34,27,1,21,60
H,Si,1036,75,46,1034,62,361,166,410,1036,15,36,35,162,431,118,28,189,215,7,29,32,17,1,0,2,76,33,1,20,101
H,P,530,3,17,530,32,90,86,171,15,530,21,1,34,135,10,14,101,179,2,40,45,9,0,0,0,32,27,11,51,24
H,S,538,8,30,538,24,103,61,136,36,21,538,29,55,85,2,12,24,122,15,88,48,21,4,1,10,5,55,4,61,12
H,Cl,212,24,19,206,8,38,28,33,35,1,29,212,25,53,2,3,17,31,5,61,9,14,3,2,3,9,40,1,2,3
H,K,291,9,11,291,15,83,50,82,162,34,55,25,291,76,31,10,29,72,1,16,7,12,1,1,2,8,3,0,27,4
H,Ca,930,90,100,930,62,190,132,273,431,135,85,53,76,930,33,55,111,173,4,50,31,112,3,0,5,19,13,1,54,75
H,Ti,148,4,2,148,20,83,12,10,118,10,2,2,31,33,148,4,23,36,0,2,8,5,0,0,2,36,1,0,2,17
H,V,182,3,6,181,2,28,24,31,28,14,12,3,10,55,4,182,22,16,2,11,5,10,0,0,0,11,14,5,16,4
H,Mn,414,15,17,414,16,83,44,74,189,101,24,17,29,111,23,22,414,80,2,7,31,66,0,0,2,21,19,0,4,19
H,Fe,665,18,22,665,17,128,78,138,215,179,122,31,72,173,36,16,80,665,6,22,40,86,1,1,6,32,36,7,13,35
H,Ni,64,0,12,63,0,2,2,6,7,2,15,5,1,4,0,2,2,6,64,4,1,11,1,0,2,0,1,1,4,0
H,Cu,360,4,36,359,6,16,16,39,29,40,88,61,16,50,2,11,7,22,4,360,25,94,13,2,5,1,60,8,18,11
H,Zn,212,0,16,212,1,11,16,23,32,45,48,9,7,31,8,5,31,40,1,25,212,54,0,1,3,2,26,0,4,1
H,As,398,2,4,398,3,37,40,43,17,9,21,14,12,112,5,10,66,86,11,94,54,398,0,0,9,9,48,12,36,14
H,Se,28,0,0,28,0,2,1,4,1,0,4,3,1,3,0,0,0,1,1,13,0,0,28,0,0,1,10,1,8,0
H,Ag,3,0,0,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,2,1,0,0,3,0,0,2,0,0,0
H,Sb,32,0,0,32,0,4,2,5,2,0,10,3,2,5,2,0,2,6,2,5,3,9,0,0,32,0,4,0,0,0
H,Ba,136,4,14,136,16,44,11,34,76,32,5,9,8,19,36,11,21,32,0,1,2,9,1,0,0,136,2,0,13,13
H,Pb,233,5,29,232,6,3,7,27,33,27,55,40,3,13,1,14,19,36,1,60,26,48,10,2,4,2,233,4,28,4
H,Bi,42,0,0,41,0,1,1,1,1,11,4,1,0,1,0,5,0,7,1,8,0,12,1,0,0,0,4,42,7,0
H,U,272,0,41,272,8,33,24,21,20,51,61,2,27,54,2,16,4,13,4,18,4,36,8,0,0,13,28,7,272,12
H,REE,198,7,60,198,18,41,16,60,101,24,12,3,4,75,17,4,19,35,0,11,1,14,0,0,0,13,4,0,12,198
B,H,195,195,13,194,10,51,56,53,75,3,8,24,9,90,4,3,15,18,0,4,0,2,0,0,0,4,5,0,0,7
B,B,195,299,14,293,30,62,89,81,124,7,8,33,17,117,9,5,28,38,1,6,1,6,0,0,2,14,6,0,0,20
B,C,13,14,14,14,1,1,7,2,4,0,0,1,0,8,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1
B,O,194,293,14,293,26,60,89,81,123,7,8,33,15,117,8,5,28,38,1,6,1,6,0,0,2,14,6,0,0,20
B,F,10,30,1,26,30,10,9,8,20,4,0,1,2,11,0,1,1,5,0,0,0,2,0,0,0,3,2,0,0,6
B,Na,51,62,1,60,10,62,15,22,41,0,2,3,6,9,4,3,6,8,0,0,0,0,0,0,0,4,0,0,0,1
B,Mg,56,89,7,89,9,15,89,26,29,3,1,6,4,22,1,4,5,8,0,0,0,2,0,0,1,0,2,0,0,1
B,Al,53,81,2,81,8,22,26,81,65,0,2,3,6,27,3,1,7,16,0,0,0,2,0,0,0,0,0,0,0,7
B,Si,75,124,4,123,20,41,29,65,124,3,1,5,8,47,8,4,14,25,0,0,0,3,0,0,0,14,3,0,0,17
B,P,3,7,0,7,4,0,3,0,3,7,0,0,0,3,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,2
B,S,8,8,0,8,0,2,1,2,1,0,8,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B,Cl,24,33,1,33,1,3,6,3,5,0,1,33,4,14,1,1,3,4,0,1,1,0,0,0,0,3,3,0,0,0
B,K,9,17,0,15,2,6,4,6,8,0,0,4,17,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
B,Ca,90,117,8,117,11,9,22,27,47,3,6,14,3,117,3,0,6,14,0,2,0,5,0,0,0,5,1,0,0,12
B,Ti,4,9,0,8,0,4,1,3,8,1,0,1,1,3,9,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1
B,V,3,5,0,5,1,3,4,1,4,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B,Mn,15,28,1,28,1,6,5,7,14,1,0,3,1,6,1,0,28,1,0,0,0,0,0,0,2,1,1,0,0,2
B,Fe,18,38,0,38,5,8,8,16,25,2,1,4,0,14,1,0,1,38,1,1,0,1,0,0,0,1,0,0,0,6
B,Ni,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
B,Cu,4,6,1,6,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0
B,Zn,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
B,As,2,6,0,6,2,0,2,2,3,0,0,0,0,5,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,2
B,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,Sb,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
B,Ba,4,14,0,14,3,4,0,0,14,1,0,3,1,5,4,1,1,1,0,0,0,0,0,0,0,14,0,0,0,2
B,Pb,5,6,3,6,2,0,2,0,3,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0
B,Bi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B,REE,7,20,1,20,6,1,1,7,17,2,0,0,0,12,1,0,2,6,0,0,0,2,0,0,0,2,0,0,0,20
C,H,339,13,339,325,12,67,55,50,46,17,30,19,11,100,2,6,17,22,12,36,16,4,0,0,0,14,29,0,41,60
C,B,13,14,14,14,1,1,7,2,4,0,0,1,0,8,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1
C,C,339,14,471,441,42,109,65,53,63,25,38,28,16,142,6,6,25,32,14,40,18,4,0,0,0,32,36,3,44,96
C,O,325,14,441,441,42,109,65,53,62,25,38,28,16,142,5,6,25,28,12,40,18,4,0,0,0,32,36,3,44,96
C,F,12,1,42,42,42,15,3,4,6,4,3,2,1,19,1,1,2,1,0,0,0,0,0,0,0,13,1,1,2,25
C,Na,67,1,109,109,15,109,9,14,21,12,13,8,7,31,4,1,8,7,1,6,0,0,0,0,0,11,2,0,7,31
C,Mg,55,7,65,65,3,9,65,8,4,8,7,4,2,17,0,1,3,6,0,3,2,0,0,0,0,2,4,0,8,2
C,Al,50,2,53,53,4,14,8,53,15,4,5,3,0,13,0,1,2,2,1,1,1,0,0,0,0,5,4,0,1,5
C,Si,46,4,63,62,6,21,4,15,63,4,5,5,3,30,4,2,6,9,0,2,0,0,0,0,0,8,8,0,2,16
C,P,17,0,25,25,4,12,8,4,4,25,2,0,1,7,0,2,3,2,0,1,1,0,0,0,0,3,0,0,0,5
C,S,30,0,38,38,3,13,7,5,5,2,38,5,1,9,0,0,4,4,0,4,2,1,0,0,0,1,8,0,2,6
C,Cl,19,1,28,28,2,8,4,3,5,0,5,28,2,7,0,0,2,1,0,6,0,0,0,0,0,3,7,0,0,3
C,K,11,0,16,16,1,7,2,0,3,1,1,2,16,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,1
C,Ca,100,8,142,142,19,31,17,13,30,7,9,7,7,142,0,4,10,4,0,7,4,2,0,0,0,10,1,2,25,24
C,Ti,2,0,6,5,1,4,0,0,4,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
C,V,6,0,6,6,1,1,1,1,2,2,0,0,1,4,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0
C,Mn,17,1,25,25,2,8,3,2,6,3,4,2,0,10,0,1,25,0,0,0,1,2,0,0,0,0,2,0,0,4
C,Fe,22,0,32,28,1,7,6,2,9,2,4,1,1,4,1,0,0,32,2,0,2,0,0,0,0,3,1,0,0,2
C,Ni,12,0,14,12,0,1,0,1,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0
C,Cu,36,1,40,40,0,6,3,1,2,1,4,6,1,7,0,0,0,0,0,40,0,2,0,0,0,0,5,0,4,4
C,Zn,16,0,18,18,0,0,2,1,0,1,2,0,0,4,0,0,1,2,0,0,18,0,0,0,0,0,0,0,1,0
C,As,4,0,4,4,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0
C,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,Sb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C,Ba,14,0,32,32,13,11,2,5,8,3,1,3,0,10,1,1,0,3,0,0,0,0,0,0,0,32,0,0,0,12
C,Pb,29,3,36,36,1,2,4,4,8,0,8,7,0,1,0,0,2,1,0,5,0,0,0,0,0,0,36,0,1,4
C,Bi,0,0,3,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C,U,41,0,44,44,2,7,8,1,2,0,2,0,4,25,0,0,0,0,0,4,1,0,0,0,0,0,1,0,44,7
C,REE,60,1,96,96,25,31,2,5,16,5,6,3,1,24,3,0,4,2,0,4,0,0,0,0,0,12,4,0,7,96
O,H,3243,194,325,3243,144,654,478,829,1034,530,538,206,291,930,148,181,414,665,63,359,212,398,28,3,32,136,232,41,272,198
O,B,194,293,14,293,26,60,89,81,123,7,8,33,15,117,8,5,28,38,1,6,1,6,0,0,2,14,6,0,0,20
O,C,325,14,441,441,42,109,65,53,62,25,38,28,16,142,5,6,25,28,12,40,18,4,0,0,0,32,36,3,44,96
O,O,3243,293,441,4834,362,1026,688,1083,1619,700,674,353,465,1352,339,262,592,989,83,480,260,517,47,7,92,235,363,83,296,370
O,F,144,26,42,362,362,154,71,125,178,76,37,19,39,163,49,7,27,43,0,9,2,16,0,0,1,42,13,3,8,69
O,Na,654,60,109,1026,154,1026,179,263,545,156,155,76,140,307,145,36,134,202,2,42,18,71,3,0,6,63,6,5,34,82
O,Mg,478,89,65,688,71,179,688,206,266,108,72,37,73,198,33,31,59,119,2,23,16,56,1,0,6,18,7,1,24,23
O,Al,829,81,53,1083,125,263,206,1083,571,192,152,54,131,368,25,35,91,184,7,45,24,55,4,0,8,40,29,1,21,70
O,Si,1034,123,62,1619,178,545,266,571,1619,36,60,72,254,664,212,44,260,335,8,39,47,24,1,0,8,133,50,3,22,179
O,P,530,7,25,700,76,156,108,192,36,700,23,10,38,199,16,15,129,227,9,44,46,10,0,0,0,46,33,12,52,44
O,S,538,8,38,674,37,155,72,152,60,23,674,57,95,111,3,14,28,136,15,116,55,23,5,2,20,10,77,11,61,14
O,Cl,206,33,28,353,19,76,37,54,72,10,57,353,45,87,7,13,23,48,5,94,13,37,16,3,8,17,84,5,2,5
O,K,291,15,16,465,39,140,73,131,254,38,95,45,465,111,51,15,42,97,1,42,16,27,4,1,2,10,6,1,29,9
O,Ca,930,117,142,1352,163,307,198,368,664,199,111,87,111,1352,82,67,149,260,8,57,38,140,3,0,16,38,23,3,58,110
O,Ti,148,8,5,339,49,145,33,25,212,16,3,7,51,82,339,9,40,95,0,3,11,11,0,0,3,60,5,0,8,47
O,V,181,5,6,262,7,36,31,35,44,15,14,13,15,67,9,262,29,26,2,29,6,12,0,1,1,21,23,8,16,8
O,Mn,414,28,25,592,27,134,59,91,260,129,28,23,42,149,40,29,592,108,2,11,37,76,0,0,17,28,31,0,4,31
O,Fe,665,38,28,989,43,202,119,184,335,227,136,48,97,260,95,26,108,989,11,38,43,111,1,1,19,48,54,10,20,61
O,Ni,63,1,12,83,0,2,2,7,8,9,15,5,1,8,0,2,2,11,83,4,1,17,1,0,3,0,1,2,4,0
O,Cu,359,6,40,480,9,42,23,45,39,44,116,94,42,57,3,29,11,38,4,480,29,123,24,2,6,4,71,12,18,13
O,Zn,212,1,18,260,2,18,16,24,47,46,55,13,16,38,11,6,37,43,1,29,260,60,3,1,5,3,34,0,4,5
O,As,398,6,4,517,16,71,56,55,24,10,23,37,27,140,11,12,76,111,17,123,60,517,0,2,14,11,62,18,36,21
O,Se,28,0,0,47,0,3,1,4,1,0,5,16,4,3,0,0,0,1,1,24,3,0,47,0,0,1,18,2,8,0
O,Ag,3,0,0,7,0,0,0,0,0,0,2,3,1,0,0,1,0,1,0,2,1,2,0,7,1,0,3,0,0,0
O,Sb,32,2,0,92,1,6,6,8,8,0,20,8,2,16,3,1,17,19,3,6,5,14,0,1,92,0,14,1,0,0
O,Ba,136,14,32,235,42,63,18,40,133,46,10,17,10,38,60,21,28,48,0,4,3,11,1,0,0,235,2,0,13,25
O,Pb,232,6,36,363,13,6,7,29,50,33,77,84,6,23,5,23,31,54,1,71,34,62,18,3,14,2,363,5,32,5
O,Bi,41,0,3,83,3,5,1,1,3,12,11,5,1,3,0,8,0,10,2,12,0,18,2,0,1,0,5,83,7,0
O,U,272,0,44,296,8,34,24,21,22,52,61,2,29,58,8,16,4,20,4,18,4,36,8,0,0,13,32,7,296,13
O,REE,198,20,96,370,69,82,23,70,179,44,14,5,9,110,47,8,31,61,0,13,5,21,0,0,0,25,5,0,13,370
F,H,147,10,12,144,147,57,23,82,62,32,24,8,15,62,20,2,16,17,0,6,1,3,0,0,0,16,6,0,8,18
F,B,10,30,1,26,30,10,9,8,20,4,0,1,2,11,0,1,1,5,0,0,0,2,0,0,0,3,2,0,0,6
F,C,12,1,42,42,42,15,3,4,6,4,3,2,1,19,1,1,2,1,0,0,0,0,0,0,0,13,1,1,2,25
F,O,144,26,42,362,362,154,71,125,178,76,37,19,39,163,49,7,27,43,0,9,2,16,0,0,1,42,13,3,8,69
F,F,147,30,42,362,412,172,77,142,185,76,37,24,47,177,49,7,27,43,0,9,2,16,0,1,1,46,19,4,8,75
F,Na,57,10,15,154,172,172,30,53,96,32,13,11,20,75,38,0,17,26,0,3,1,8,0,0,0,19,0,1,1,28
F,Mg,23,9,3,71,77,30,77,31,41,10,7,1,11,30,1,2,3,10,0,1,0,6,0,0,0,5,1,0,2,7
F,Al,82,8,4,125,142,53,31,142,49,32,20,3,16,60,0,2,7,14,0,4,0,4,0,0,0,8,4,0,5,12
F,Si,62,20,6,178,185,96,41,49,185,14,5,2,38,96,45,2,18,34,0,0,1,2,0,0,0,24,2,0,0,34
F,P,32,4,4,76,76,32,10,32,14,76,1,1,2,32,8,2,8,8,0,3,0,0,0,0,0,14,2,0,1,7
F,S,24,0,3,37,37,13,7,20,5,1,37,8,6,17,0,0,1,0,0,0,0,0,0,0,0,1,3,0,3,5
F,Cl,8,1,2,19,24,11,1,3,2,1,8,24,2,6,1,0,0,0,0,4,0,3,0,1,0,3,8,0,0,3
F,K,15,2,1,39,47,20,11,16,38,2,6,2,47,18,6,0,3,7,0,0,0,0,0,0,0,1,0,0,0,1
F,Ca,62,11,19,163,177,75,30,60,96,32,17,6,18,177,18,4,10,17,0,1,0,7,0,0,1,12,4,1,2,31
F,Ti,20,0,1,49,49,38,1,0,45,8,0,1,6,18,49,1,11,10,0,1,2,2,0,0,0,14,0,0,0,9
F,V,2,1,1,7,7,0,2,2,2,2,0,0,0,4,1,7,0,0,0,1,0,1,0,0,0,3,0,0,0,0
F,Mn,16,1,2,27,27,17,3,7,18,8,1,0,3,10,11,0,27,1,0,0,0,0,0,0,0,3,0,0,0,4
F,Fe,17,5,1,43,43,26,10,14,34,8,0,0,7,17,10,0,1,43,0,0,0,3,0,0,0,7,0,0,0,4
F,Ni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Cu,6,0,0,9,9,3,1,4,0,3,0,4,0,1,1,1,0,0,0,9,0,3,0,0,0,0,0,0,0,0
F,Zn,1,0,0,2,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2
F,As,3,2,0,16,16,8,6,4,2,0,0,3,0,7,2,1,0,3,0,3,0,16,0,0,0,1,0,0,2,1
F,Se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F,Ag,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
F,Sb,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
F,Ba,16,3,13,42,46,19,5,8,24,14,1,3,1,12,14,3,3,7,0,0,1,1,0,0,0,46,0,0,0,13
F,Pb,6,2,1,13,19,0,1,4,2,2,3,8,0,4,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0
F,Bi,0,0,1,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
F,U,8,0,2,8,8,1,2,5,0,1,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0
F,REE,18,6,25,69,75,28,7,12,34,7,5,3,1,31,9,0,4,4,0,0,2,1,0,0,0,13,0,0,0,75
Na,H,654,51,67,654,57,654,109,188,361,90,103,38,83,190,83,28,83,128,2,16,11,37,2,0,4,44,3,1,33,41
Na,B,51,62,1,60,10,62,15,22,41,0,2,3,6,9,4,3,6,8,0,0,0,0,0,0,0,4,0,0,0,1
Na,C,67,1,109,109,15,109,9,14,21,12,13,8,7,31,4,1,8,7,1,6,0,0,0,0,0,11,2,0,7,31
Na,O,654,60,109,1026,154,1026,179,263,545,156,155,76,140,307,145,36,134,202,2,42,18,71,3,0,6,63,6,5,34,82
Na,F,57,10,15,154,172,172,30,53,96,32,13,11,20,75,38,0,17,26,0,3,1,8,0,0,0,19,0,1,1,28
Na,Na,654,62,109,1026,172,1050,182,272,548,156,157,79,145,311,145,36,135,203,2,43,18,71,3,0,6,64,6,5,34,84
Na,Mg,109,15,9,179,30,182,182,68,89,33,17,7,28,60,14,11,18,39,0,4,0,23,1,0,0,4,0,0,2,1
Na,Al,188,22,14,263,53,272,68,272,178,48,40,22,32,101,6,5,19,52,0,1,1,9,0,0,0,7,1,0,1,1
Na,Si,361,41,21,545,96,548,89,178,548,17,27,33,97,190,134,9,85,114,0,2,11,2,0,0,0,43,0,0,1,48
Na,P,90,0,12,156,32,156,33,48,17,156,1,2,10,51,10,1,33,50,0,4,0,3,0,0,0,12,1,0,2,13
Na,S,103,2,13,155,13,157,17,40,27,1,157,28,32,34,2,1,4,17,1,13,4,1,0,0,2,2,1,3,21,5
Na,Cl,38,3,8,76,11,79,7,22,33,2,28,79,14,33,4,1,6,18,0,12,1,11,1,0,0,2,2,1,1,3
Na,K,83,6,7,140,20,145,28,32,97,10,32,14,145,47,25,2,18,30,0,8,3,5,1,0,0,8,0,0,3,5
Na,Ca,190,9,31,307,75,311,60,101,190,51,34,33,47,311,35,9,41,68,0,9,1,28,0,0,0,9,2,0,4,22
Na,Ti,83,4,4,145,38,145,14,6,134,10,2,4,25,35,145,1,23,27,0,2,6,3,0,0,1,36,0,0,0,18
Na,V,28,3,1,36,0,36,11,5,9,1,1,1,2,9,1,36,6,1,0,1,0,2,0,0,0,0,0,0,1,0
Na,Mn,83,6,8,134,17,135,18,19,85,33,4,6,18,41,23,6,135,27,0,0,2,11,0,0,0,8,0,0,0,8
Na,Fe,128,8,7,202,26,203,39,52,114,50,17,18,30,68,27,1,27,203,0,5,0,21,0,0,0,14,1,0,1,8
Na,Ni,2,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Na,Cu,16,0,6,42,3,43,4,1,2,4,13,12,8,9,2,1,0,5,0,43,1,17,1,0,1,0,1,1,0,1
Na,Zn,11,0,0,18,1,18,0,1,11,0,4,1,3,1,6,0,2,0,0,1,18,2,0,0,0,2,0,0,0,4
Na,As,37,0,0,71,8,71,23,9,2,3,1,11,5,28,3,2,11,21,0,17,2,71,0,0,1,0,2,0,1,0
Na,Se,2,0,0,3,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0
Na,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Na,Sb,4,0,0,6,0,6,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0
Na,Ba,44,4,11,63,19,64,4,7,43,12,2,2,8,9,36,0,8,14,0,0,2,0,0,0,0,64,0,0,0,17
Na,Pb,3,0,2,6,0,6,0,1,0,1,1,2,0,2,0,0,0,1,0,1,0,2,0,0,0,0,6,0,0,0
Na,Bi,1,0,0,5,1,5,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0
Na,U,33,0,7,34,1,34,2,1,1,2,21,1,3,4,0,1,0,1,0,0,0,1,1,0,0,0,0,0,34,0
Na,REE,41,1,31,82,28,84,1,1,48,13,5,3,5,22,18,0,8,8,0,1,4,0,0,0,0,17,0,0,0,84
Mg,H,478,56,55,478,23,109,478,151,166,86,61,28,50,132,12,24,44,78,2,16,16,40,1,0,2,11,7,1,24,16
Mg,B,56,89,7,89,9,15,89,26,29,3,1,6,4,22,1,4,5,8,0,0,0,2,0,0,1,0,2,0,0,1
Mg,C,55,7,65,65,3,9,65,8,4,8,7,4,2,17,0,1,3,6,0,3,2,0,0,0,0,2,4,0,8,2
Mg,O,478,89,65,688,71,179,688,206,266,108,72,37,73,198,33,31,59,119,2,23,16,56,1,0,6,18,7,1,24,23
Mg,F,23,9,3,71,77,30,77,31,41,10,7,1,11,30,1,2,3,10,0,1,0,6,0,0,0,5,1,0,2,7
Mg,Na,109,15,9,179,30,182,182,68,89,33,17,7,28,60,14,11,18,39,0,4,0,23,1,0,0,4,0,0,2,1
Mg,Mg,478,89,65,688,77,182,696,209,266,108,73,38,74,200,33,31,59,119,2,23,16,56,1,0,6,19,7,1,24,23
Mg,Al,151,26,8,206,31,68,209,209,130,28,16,6,22,88,10,6,16,33,0,1,1,4,0,0,1,6,0,0,1,10
Mg,Si,166,29,4,266,41,89,266,130,266,2,1,4,44,102,17,8,25,51,0,2,1,4,0,0,1,7,4,0,2,18
Mg,P,86,3,8,108,10,33,108,28,2,108,1,0,7,33,2,3,18,19,0,2,4,0,0,0,0,5,0,0,2,2
Mg,S,61,1,7,72,7,17,73,16,1,1,73,6,14,7,0,1,3,14,0,4,3,0,0,0,0,0,1,0,6,0
Mg,Cl,28,6,4,37,1,7,38,6,4,0,6,38,6,9,0,0,1,2,0,5,0,3,0,0,0,0,2,0,0,1
Mg,K,50,4,2,73,11,28,74,22,44,7,14,6,74,14,7,4,2,14,0,0,0,1,1,0,0,2,0,0,1,0
Mg,Ca,132,22,17,198,30,60,200,88,102,33,7,9,14,200,7,9,11,44,0,4,2,27,0,0,1,3,1,0,5,14
Mg,Ti,12,1,0,33,1,14,33,10,17,2,0,0,7,7,33,1,2,12,0,0,0,0,0,0,0,4,0,0,0,3
Mg,V,24,4,1,31,2,11,31,6,8,3,1,0,4,9,1,31,3,2,0,1,0,2,0,0,0,0,0,0,0,0
Mg,Mn,44,5,3,59,3,18,59,16,25,18,3,1,2,11,2,3,59,13,0,0,8,6,0,0,2,1,2,0,0,2
Mg,Fe,78,8,6,119,10,39,119,33,51,19,14,2,14,44,12,2,13,119,1,1,6,7,0,0,2,3,1,1,0,3
Mg,Ni,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Mg,Cu,16,0,3,23,1,4,23,1,2,2,4,5,0,4,0,1,0,1,0,23,1,5,0,0,0,0,0,0,1,0
Mg,Zn,16,0,2,16,0,0,16,1,1,4,3,0,0,2,0,0,8,6,0,1,16,1,0,0,1,0,0,0,0,0
Mg,As,40,2,0,56,6,23,56,4,4,0,0,3,1,27,0,2,6,7,0,5,1,56,0,0,0,0,1,1,4,1
Mg,Se,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Mg,Ag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mg,Sb,2,1,0,6,0,0,6,1,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,6,0,0,0,0,0
Mg,Ba,11,0,2,18,5,4,19,6,7,5,0,0,2,3,4,0,1,3,0,0,0,0,0,0,0,19,0,0,0,1
Mg,Pb,7,2,4,7,1,0,7,0,4,0,1,2,0,1,0,0,2,1,0,0,0,1,0,0,0,0,7,0,0,0
Mg,Bi,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Mg,U,24,0,8,24,2,2,24,1,2,2,6,0,1,5,0,0,0,0,0,1,0,4,0,0,0,0,0,0,24,1
Mg,REE,16,1,2,23,7,1,23,10,18,2,0,1,0,14,3,0,2,3,0,0,0,1,0,0,0,1,0,0,1,23
Al,H,829,53,50,829,82,188,151,829,410,171,136,33,82,273,10,31,74,138,6,39,23,43,4,0,5,34,27,1,21,60
